,content,retweets,favorites,mentions,hashtags,Volume,returns,wordCount
2017-03-16,"Does anybody really believe that a reporter, who nobody ever heard of, ""went to his mailbox"" and found my tax returns?   FAKE NEWS!",21226,88315,@NBCNews,,5178040000.0,-0.0013143147950017,23
2017-03-16,"Can you imagine what the outcry would be if   failing career and all, had aimed and fired the gun at President Obama? Jail time!",33660,109724,@SnoopDogg,,5178040000.0,-0.0013143147950017,24
2017-03-16,"Will be going to Detroit, Michigan (love), today for a big meeting on bringing back car production to State & U.S. Already happening!",12497,78114,,,5178040000.0,-0.0013143147950017,23
2017-03-16,"Looking forward to a big rally in Nashville, Tennessee, tonight. Big crowd of great people expected. Will be fun!",12009,74061,,,5178040000.0,-0.0013143147950017,19
2017-03-16,CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!,11906,70035,,,5178040000.0,-0.0013143147950017,25
2017-03-16,I will be interviewed by   tonight at 9:00 P.M. on   Enjoy!,7807,51962,"@TuckerCarlson,@FoxNews",,5178040000.0,-0.0013143147950017,11
2017-03-16,Thank you Andrew Jackson! # POTUS7 # USA ,11018,58129,,"#POTUS7,#USApic",5178040000.0,-0.0013143147950017,8
2017-03-16,"In Nashville, Tennessee! Lets MAKE AMERICA GREAT AGAIN! ",13992,75657,,,5178040000.0,-0.0013143147950017,8
2017-03-16,"Thank you Nashville, Tennessee! ",12790,70322,,,5178040000.0,-0.0013143147950017,4
2017-03-19,"Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes.....",17375,82017,,,3054930000.0,-0.0020098935338483,22
2017-03-19,"...vast sums of money to NATO & the United States must be paid more for the powerful, and very expensive, defense it provides to Germany!",15927,74091,,,3054930000.0,-0.0020098935338483,25
2017-03-20,# ICYMI: Weekly Address    ,6176,31599,,,4265590000.0,-0.0124079729406268,4
2017-03-21,James Clapper and others stated that there is no evidence Potus colluded with Russia. This story is FAKE NEWS and everyone knows it!,14171,60719,,,3572730000.0,0.0018898864360001,23
2017-03-21,The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College & lost!,16430,75081,,,3572730000.0,0.0018898864360001,24
2017-03-21,"The real story that Congress, the FBI and all others should be looking into is the leaking of Classified information. Must find leaker now!",13616,55471,,,3572730000.0,0.0018898864360001,24
2017-03-21,Just heard Fake News CNN is doing polls again despite the fact that their election polls were a WAY OFF disaster. Much higher ratings at Fox,15097,77419,,,3572730000.0,0.0018898864360001,26
2017-03-21,"What about all of the contact with the Clinton campaign and the Russians? Also, is it true that the DNC would not let the FBI in to look?",17837,70287,,,3572730000.0,0.0018898864360001,28
2017-03-21,Congratulations Eric & Lara. Very proud and happy for the two of you!  …,11413,88682,,,3572730000.0,0.0018898864360001,14
2017-03-21,"Thank you Louisville, Kentucky- on my way! # MAGA ",9366,53302,,#MAGApic,3572730000.0,0.0018898864360001,9
2017-03-21,"Thank you Louisville, Kentucky. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! ",12371,66616,,,3572730000.0,0.0018898864360001,13
2017-03-22,Joined the   Conference this morning at the U.S. Capitol.   # PassTheBill # MAGA   ,5039,31369,@HouseGOP,"#PassTheBill,#MAGAhttps",3260600000.0,-0.0010602696613281,13
2017-03-22,"Honored to sign S.442 today. With this legislation, we support   scientists, engineers, and astronauts in their pursuit of discovery! ",12257,57815,@NASA,,3260600000.0,-0.0010602696613281,19
2017-03-22,"Today on # NationalAgDay, we honor our great American farmers & ranchers. Their hard work & dedication are ingrained in our nation's fabric. ",12616,58835,,#NationalAgDay,3260600000.0,-0.0010602696613281,23
2017-03-23,Big day for healthcare. Working hard!,10926,78402,,,2975130000.0,-0.0008439958489141,6
2017-03-23,Spoke to U.K. Prime Minister Theresa May today to offer condolences on the terrorist attack in London. She is strong and doing very well.,16394,102180,,,2975130000.0,-0.0008439958489141,24
2017-03-26,Happy # MedalOfHonorDay to our heroes!   … ,11884,59860,,#MedalOfHonorDay,3240230000.0,-0.0010195874529811,7
2017-03-26,ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!,18827,90636,,,3240230000.0,-0.0010195874529811,22
2017-03-26,Watch   on   tonight at 9:00 P.M.,8488,44228,"@JudgeJeanine,@FoxNews",,3240230000.0,-0.0010195874529811,6
2017-03-26,Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN!,17671,102071,,,3240230000.0,-0.0010195874529811,18
2017-03-27,"Democrats are smiling in D.C. that the Freedom Caucus, with the help of Club For Growth and Heritage, have saved Planned Parenthood & Ocare!",12899,55415,,,3367780000.0,0.0072514743535005,24
2017-03-27,General Kelly is doing a great job at the border. Numbers are way down. Many are not even trying to come in anymore.,17719,93922,,,3367780000.0,0.0072514743535005,23
2017-03-28,"Why isn't the House Intelligence Committee looking into the Bill & Hillary deal that allowed big Uranium to go to Russia, Russian speech....",22874,77458,,,3106940000.0,0.0010853247429301,23
2017-03-28,"...money to Bill, the Hillary Russian ""reset,"" praise of Russia by Hillary, or Podesta Russian Company. Trump Russia story is a hoax. # MAGA!",15694,59336,,#MAGA,3106940000.0,0.0010853247429301,24
2017-03-28,The Republican House Freedom Caucus was able to snatch defeat from the jaws of victory. After so many bad years they were ready for a win!,7925,45005,,,3106940000.0,0.0010853247429301,26
2017-03-28,"The Democrats will make a deal with me on healthcare as soon as ObamaCare folds - not long. Do not worry, we are in very good shape!",13303,69928,,,3106940000.0,0.0010853247429301,27
2017-03-29,Big announcement by Ford today. Major investment to be made in three Michigan plants. Car companies coming back to U.S. JOBS! JOBS! JOBS!,19512,95348,,,3158420000.0,0.0029351099368557,23
2017-03-29,Watch   now on Podesta and Russia!,7571,40148,@foxandfriends,,3158420000.0,0.0029351099368557,6
2017-03-29,The failing   would do much better if they were honest!  …,10636,48192,@NYTimes,,3158420000.0,0.0029351099368557,11
2017-03-29,It was an honor to welcome   to the   today with   Pence & Attorney General Sessions. THANK YOU for all you do 24/7/365! ,5931,34074,"@GLFOP,@WhiteHouse,@VP",,3158420000.0,0.0029351099368557,22
2017-03-29,A NEW ERA IN AMERICAN ENERGY! # MadeInTheUSA Watch here:    ,8017,39607,,#MadeInTheUSA,3158420000.0,0.0029351099368557,10
2017-03-29,Why doesn't Fake News talk about Podesta ties to Russia as covered by   or money from Russia to Clinton - sale of Uranium?,21963,75218,@FoxNews,,3158420000.0,0.0029351099368557,23
2017-03-30,"Remember when the failing   apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!",12795,64274,@nytimes,,3354110000.0,-0.0022550474897145,20
2017-03-30,If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!,16789,84971,,,3354110000.0,-0.0022550474897145,21
2017-03-30,Today's EO established a commission on combating drug addiction and the opioid crisis. Watch listening session   ,7220,35173,,,3354110000.0,-0.0022550474897145,16
2017-03-30,.   Melania and I were honored to stop by the Women's Empowerment Panel this afternoon at the      ,8701,47395,"@FLOTUS,@WhiteHouse",,3354110000.0,-0.0022550474897145,17
2017-03-30,Today we honored our true American heroes on the first-ever National Vietnam War Veterans Day. # ThankAVeteran   … ,14133,64577,,#ThankAVeteran,3354110000.0,-0.0022550474897145,18
2017-04-02,When will Sleepy Eyes Chuck Todd and   start talking about the Obama SURVEILLANCE SCANDAL and stop with the Fake Trump/Russia story?,17847,66669,@NBCNews,,3416400000.0,-0.0016421255420062,21
2017-04-02,"It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!",18222,73185,,,3416400000.0,-0.0016421255420062,28
2017-04-02,"The failing   finally gets it - ""In places where no insurance company offers plans, there will be no way for ObamaCare customers to..",9209,41426,@nytimes,,3416400000.0,-0.0016421255420062,23
2017-04-02,"...use subsidies to buy health plans."" In other words, Ocare is dead. Good things will happen, however, either with Republicans or Dems.",8229,44034,,,3416400000.0,-0.0016421255420062,22
2017-04-02,"Wow,   just reporting big news. Source: ""Official behind unmasking is high up. Known Intel official is responsible. Some unmasked....",13230,52374,@FoxNews,,3416400000.0,-0.0016421255420062,19
2017-04-02,"..not associated with Russia. Trump team spied on before he was nominated."" If this is true, does not get much bigger. Would be sad for U.S.",12841,55517,,,3416400000.0,-0.0016421255420062,26
2017-04-02,Thank you   -- will get even better as my Administration continues to put # AmericaFirst ,11341,46145,@JCLayfield,#AmericaFirstpic,3416400000.0,-0.0016421255420062,15
2017-04-03,Anybody (especially Fake News media) who thinks that Repeal & Replace of ObamaCare is dead does not know the love and strength in R Party!,13563,69641,,,3206240000.0,0.0005595225490382,25
2017-04-03,"Talks on Repealing and Replacing ObamaCare are, and have been, going on, and will continue until such time as a deal is hopefully struck.",11360,63823,,,3206240000.0,0.0005595225490382,24
2017-04-03,The real story turns out to be SURVEILLANCE and LEAKING! Find the leakers.,17805,71280,,,3206240000.0,0.0005595225490382,13
2017-04-03,"Melania and I are honored to light up the   this evening, for # WorldAutismAwarenessDay. Join us & # LIUB.    ",21335,99977,@WhiteHouse,"#WorldAutismAwarenessDay,#LIUB",3206240000.0,0.0005595225490382,19
2017-04-04,"Such amazing reporting on unmasking and the crooked scheme against us by   ""Spied on before nomination."" The real story.",16309,62631,@foxandfriends,,3770520000.0,-0.0030548611983906,19
2017-04-04,Was the brother of John Podesta paid big money to get the sanctions on Russia lifted? Did Hillary know?,19200,63162,,,3770520000.0,-0.0030548611983906,19
2017-04-04,Did Hillary Clinton ever apologize for receiving the answers to the debate? Just asking!,22284,92171,,,3770520000.0,-0.0030548611983906,14
2017-04-04,".   from multiple sources: ""There was electronic surveillance of Trump, and people close to Trump. This is unprecedented.""  ",18087,59204,"@FoxNews,@FBI",,3770520000.0,-0.0030548611983906,18
2017-04-04,"Getting ready to meet President al-Sisi of Egypt. On behalf of the United States, I look forward to a long and wonderful relationship.",10795,66278,,,3770520000.0,-0.0030548611983906,23
2017-04-04,Looking forward to hosting our heroes from the Wounded Warrior Project (   Soldier Ride to the   on Thursday! ,9153,48666,"@WWP,@WhiteHouse",,3770520000.0,-0.0030548611983906,18
2017-04-04,It was an honor to welcome President Al Sisi of Egypt to the   as we renew the historic partnership between the U.S. and Egypt. ,11130,50605,@WhiteHouse,,3770520000.0,-0.0030548611983906,24
2017-04-05,.   # CEOTownHall    ,6976,32893,@WhiteHouse,#CEOTownHall,3201920000.0,0.0019295094059432,3
2017-04-05,Thank you Sean McGarvey & the entire Governing Board of Presidents for honoring me w/an invite to speak. # NABTU2017    ,7893,42548,,#NABTU2017,3201920000.0,0.0019295094059432,20
2017-04-05,Great to talk jobs with # NABTU2017. Tremendous spirit & optimism - we will deliver!  …,7645,42979,,#NABTU2017,3201920000.0,0.0019295094059432,16
2017-04-06,I am deeply committed to preserving our strong relationship & to strengthening America's long-standing support for Jordan.   ,11031,59013,@KingAbdullahII,,3053150000.0,-0.0008271302020167,17
2017-04-06,"JOBS, JOBS, JOBS!    ",19235,72831,,,3053150000.0,-0.0008271302020167,3
2017-04-09,It was a great honor to have President Xi Jinping and Madame Peng Liyuan of China as our guests in the United States. Tremendous...,8768,58575,,,2785410000.0,0.0006876864837839,24
2017-04-09,"...goodwill and friendship was formed, but only time will tell on trade.",5985,42359,,,2785410000.0,0.0006876864837839,12
2017-04-09,"Congratulations to our great military men and women for representing the United States, and the world, so well in the Syria attack.",22669,118423,,,2785410000.0,0.0006876864837839,22
